2024-12-03 23:17:11 [http-nio-8080-exec-5] INFO  c.h.ticketing_system.model.Customer - Global stop for all purchases disabled.
2024-12-07 15:15:23 [Thread-44] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 134 to the pool. Ticket No. of ticked booked in batch:4 
2024-12-07 15:15:23 [Thread-47] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 136 to the pool. Ticket No. of ticked booked in batch:4 
2024-12-07 15:15:23 [Thread-48] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 135 to the pool. Ticket No. of ticked booked in batch:4 
2024-12-07 15:15:23 [Thread-49] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 140 to the pool. Ticket No. of ticked booked in batch:4 
2024-12-07 15:15:26 [Thread-40] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 149 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 15:15:26 [Thread-43] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 141 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 15:15:26 [Thread-45] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 148 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 15:15:26 [Thread-41] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 147 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 15:15:26 [Thread-46] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 142 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 15:15:26 [Thread-42] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 143 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 15:15:26 [Thread-44] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 144 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 15:15:26 [Thread-47] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 146 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 15:15:26 [Thread-48] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 145 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 15:15:26 [Thread-49] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 150 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 15:15:29 [Thread-40] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 159 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 15:15:29 [Thread-43] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 151 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 15:15:29 [Thread-45] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 158 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 15:15:29 [Thread-41] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 157 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 15:15:29 [Thread-46] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 152 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 15:15:29 [Thread-42] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 153 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 15:15:29 [Thread-44] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 154 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 15:15:29 [Thread-47] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 156 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 15:15:29 [Thread-48] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 155 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 15:15:29 [Thread-49] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 160 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 15:15:32 [Thread-40] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 169 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 15:15:32 [Thread-43] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 161 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 15:15:32 [Thread-45] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 168 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 15:15:32 [Thread-41] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 167 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 15:15:32 [Thread-46] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 162 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 15:15:32 [Thread-42] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 163 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 15:15:32 [Thread-44] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 164 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 15:15:32 [Thread-47] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 166 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 15:15:32 [Thread-48] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 165 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 15:15:32 [Thread-49] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 170 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 15:15:35 [Thread-40] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 179 to the pool. Ticket No. of ticked booked in batch:8 
2024-12-07 15:15:35 [Thread-43] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 171 to the pool. Ticket No. of ticked booked in batch:8 
2024-12-07 15:15:35 [Thread-45] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 178 to the pool. Ticket No. of ticked booked in batch:8 
2024-12-07 15:15:35 [Thread-41] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 177 to the pool. Ticket No. of ticked booked in batch:8 
2024-12-07 15:15:35 [Thread-46] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 172 to the pool. Ticket No. of ticked booked in batch:8 
2024-12-07 15:15:35 [Thread-42] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 173 to the pool. Ticket No. of ticked booked in batch:8 
2024-12-07 15:15:35 [Thread-44] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 174 to the pool. Ticket No. of ticked booked in batch:8 
2024-12-07 15:15:35 [Thread-47] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 176 to the pool. Ticket No. of ticked booked in batch:8 
2024-12-07 15:15:35 [Thread-48] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 175 to the pool. Ticket No. of ticked booked in batch:8 
2024-12-07 15:15:35 [Thread-49] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 180 to the pool. Ticket No. of ticked booked in batch:8 
2024-12-07 15:15:38 [Thread-40] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 189 to the pool. Ticket No. of ticked booked in batch:9 
2024-12-07 15:15:38 [Thread-43] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 181 to the pool. Ticket No. of ticked booked in batch:9 
2024-12-07 15:15:38 [Thread-45] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 188 to the pool. Ticket No. of ticked booked in batch:9 
2024-12-07 15:15:38 [Thread-41] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 187 to the pool. Ticket No. of ticked booked in batch:9 
2024-12-07 15:15:38 [Thread-46] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 182 to the pool. Ticket No. of ticked booked in batch:9 
2024-12-07 15:15:38 [Thread-42] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 183 to the pool. Ticket No. of ticked booked in batch:9 
2024-12-07 15:15:38 [Thread-44] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 184 to the pool. Ticket No. of ticked booked in batch:9 
2024-12-07 15:15:38 [Thread-47] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 186 to the pool. Ticket No. of ticked booked in batch:9 
2024-12-07 15:15:38 [Thread-48] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 185 to the pool. Ticket No. of ticked booked in batch:9 
2024-12-07 15:15:38 [Thread-49] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 190 to the pool. Ticket No. of ticked booked in batch:9 
2024-12-07 15:15:41 [Thread-40] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 199 to the pool. Ticket No. of ticked booked in batch:10 
2024-12-07 15:15:41 [Thread-43] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 191 to the pool. Ticket No. of ticked booked in batch:10 
2024-12-07 15:15:41 [Thread-45] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 198 to the pool. Ticket No. of ticked booked in batch:10 
2024-12-07 15:15:41 [Thread-41] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 197 to the pool. Ticket No. of ticked booked in batch:10 
2024-12-07 15:15:41 [Thread-46] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 192 to the pool. Ticket No. of ticked booked in batch:10 
2024-12-07 15:15:41 [Thread-42] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 193 to the pool. Ticket No. of ticked booked in batch:10 
2024-12-07 15:15:41 [Thread-44] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 194 to the pool. Ticket No. of ticked booked in batch:10 
2024-12-07 15:15:41 [Thread-47] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 196 to the pool. Ticket No. of ticked booked in batch:10 
2024-12-07 15:15:41 [Thread-48] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 195 to the pool. Ticket No. of ticked booked in batch:10 
2024-12-07 15:15:41 [Thread-49] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 200 to the pool. Ticket No. of ticked booked in batch:10 
2024-12-07 15:15:44 [Thread-40] INFO  c.h.ticketing_system.model.Customer - Thread:136 for customer with ID:cust006 finished executing
2024-12-07 15:15:44 [Thread-40] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust006 (Thread ID: 136)
2024-12-07 15:15:44 [Thread-43] INFO  c.h.ticketing_system.model.Customer - Thread:142 for customer with ID:cust005 finished executing
2024-12-07 15:15:44 [Thread-43] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust005 (Thread ID: 142)
2024-12-07 15:15:44 [Thread-45] INFO  c.h.ticketing_system.model.Customer - Thread:145 for customer with ID:cust007 finished executing
2024-12-07 15:15:44 [Thread-45] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust007 (Thread ID: 145)
2024-12-07 15:15:44 [Thread-41] INFO  c.h.ticketing_system.model.Customer - Thread:139 for customer with ID:cust009 finished executing
2024-12-07 15:15:44 [Thread-41] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust009 (Thread ID: 139)
2024-12-07 15:15:44 [Thread-46] INFO  c.h.ticketing_system.model.Customer - Thread:146 for customer with ID:cust008 finished executing
2024-12-07 15:15:44 [Thread-46] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust008 (Thread ID: 146)
2024-12-07 15:15:44 [Thread-42] INFO  c.h.ticketing_system.model.Customer - Thread:143 for customer with ID:cust004 finished executing
2024-12-07 15:15:44 [Thread-42] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust004 (Thread ID: 143)
2024-12-07 15:15:44 [Thread-44] INFO  c.h.ticketing_system.model.Customer - Thread:144 for customer with ID:cust001 finished executing
2024-12-07 15:15:44 [Thread-44] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust001 (Thread ID: 144)
2024-12-07 15:15:44 [Thread-47] INFO  c.h.ticketing_system.model.Customer - Thread:147 for customer with ID:cust003 finished executing
2024-12-07 15:15:44 [Thread-47] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust003 (Thread ID: 147)
2024-12-07 15:15:44 [Thread-48] INFO  c.h.ticketing_system.model.Customer - Thread:148 for customer with ID:cust002 finished executing
2024-12-07 15:15:44 [Thread-48] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust002 (Thread ID: 148)
2024-12-07 15:15:44 [Thread-49] INFO  c.h.ticketing_system.model.Customer - Thread:149 for customer with ID:cust010 finished executing
2024-12-07 15:15:44 [Thread-49] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust010 (Thread ID: 149)
2024-12-07 21:09:40 [Thread-8] INFO  c.h.ticketing_system.model.Customer - Thread started for Customer ID: cust001 with purchase batch size: 10 (Thread ID: 115)
2024-12-07 21:09:40 [Thread-8] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 201 to the pool. Ticket No. of ticked booked in batch:1 
2024-12-07 21:09:43 [Thread-8] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 202 to the pool. Ticket No. of ticked booked in batch:2 
2024-12-07 21:09:46 [Thread-8] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 203 to the pool. Ticket No. of ticked booked in batch:3 
2024-12-07 21:09:49 [Thread-8] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 204 to the pool. Ticket No. of ticked booked in batch:4 
2024-12-07 21:09:52 [Thread-8] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 205 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 21:09:55 [Thread-8] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 206 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 21:09:58 [Thread-8] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 207 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 21:10:01 [Thread-8] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 208 to the pool. Ticket No. of ticked booked in batch:8 
2024-12-07 21:10:04 [Thread-8] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 209 to the pool. Ticket No. of ticked booked in batch:9 
2024-12-07 21:10:07 [Thread-8] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 210 to the pool. Ticket No. of ticked booked in batch:10 
2024-12-07 21:10:10 [Thread-8] INFO  c.h.ticketing_system.model.Customer - Thread:115 for customer with ID:cust001 finished executing
2024-12-07 21:10:10 [Thread-8] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust001 (Thread ID: 115)
2024-12-07 21:10:31 [Thread-9] INFO  c.h.ticketing_system.model.Customer - Thread started for Customer ID: cust001 with purchase batch size: 10 (Thread ID: 146)
2024-12-07 21:10:31 [Thread-9] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 211 to the pool. Ticket No. of ticked booked in batch:1 
2024-12-07 21:10:34 [Thread-9] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 212 to the pool. Ticket No. of ticked booked in batch:2 
2024-12-07 21:10:37 [Thread-9] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 213 to the pool. Ticket No. of ticked booked in batch:3 
2024-12-07 21:10:40 [Thread-9] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 214 to the pool. Ticket No. of ticked booked in batch:4 
2024-12-07 21:10:43 [Thread-9] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 215 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 21:10:46 [Thread-9] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 216 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 21:10:49 [Thread-9] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 217 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 21:10:52 [Thread-9] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 218 to the pool. Ticket No. of ticked booked in batch:8 
2024-12-07 21:10:55 [Thread-9] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 219 to the pool. Ticket No. of ticked booked in batch:9 
2024-12-07 21:10:58 [Thread-9] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 220 to the pool. Ticket No. of ticked booked in batch:10 
2024-12-07 21:11:01 [Thread-9] INFO  c.h.ticketing_system.model.Customer - Thread:146 for customer with ID:cust001 finished executing
2024-12-07 21:11:01 [Thread-9] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust001 (Thread ID: 146)
2024-12-07 21:12:15 [http-nio-8080-exec-7] INFO  c.h.ticketing_system.model.Customer - Global stop for all purchases enabled.
2024-12-07 21:13:21 [http-nio-8080-exec-1] INFO  c.h.ticketing_system.model.Customer - Global stop for all purchases disabled.
2024-12-07 21:14:59 [Thread-15] INFO  c.h.ticketing_system.model.Customer - Thread started for Customer ID: cust001 with purchase batch size: 10 (Thread ID: 216)
2024-12-07 21:15:51 [Thread-15] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 235 to the pool. Ticket No. of ticked booked in batch:1 
2024-12-07 21:15:54 [Thread-15] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 236 to the pool. Ticket No. of ticked booked in batch:2 
2024-12-07 21:15:57 [Thread-15] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 237 to the pool. Ticket No. of ticked booked in batch:3 
2024-12-07 21:16:00 [Thread-15] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 238 to the pool. Ticket No. of ticked booked in batch:4 
2024-12-07 21:16:03 [Thread-15] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 239 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 21:16:07 [Thread-15] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 240 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 21:16:10 [Thread-15] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 241 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 21:16:13 [Thread-15] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 242 to the pool. Ticket No. of ticked booked in batch:8 
2024-12-07 21:16:16 [Thread-15] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 243 to the pool. Ticket No. of ticked booked in batch:9 
2024-12-07 21:16:19 [Thread-15] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 244 to the pool. Ticket No. of ticked booked in batch:10 
2024-12-07 21:16:22 [Thread-15] INFO  c.h.ticketing_system.model.Customer - Thread:216 for customer with ID:cust001 finished executing
2024-12-07 21:16:22 [Thread-15] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust001 (Thread ID: 216)
2024-12-07 21:17:19 [Thread-17] INFO  c.h.ticketing_system.model.Customer - Thread started for Customer ID: cust001 with purchase batch size: 10 (Thread ID: 250)
2024-12-07 21:17:19 [Thread-17] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 221 to the pool. Ticket No. of ticked booked in batch:1 
2024-12-07 21:17:22 [Thread-17] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 222 to the pool. Ticket No. of ticked booked in batch:2 
2024-12-07 21:17:25 [Thread-17] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 223 to the pool. Ticket No. of ticked booked in batch:3 
2024-12-07 21:17:27 [Thread-17] ERROR c.h.ticketing_system.model.Customer - Thread for Customer cust001 was interrupted. (Thread ID: 250)
2024-12-07 21:17:27 [Thread-17] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust001 (Thread ID: 250)
2024-12-07 21:18:03 [Thread-18] INFO  c.h.ticketing_system.model.Customer - Thread started for Customer ID: cust001 with purchase batch size: 7 (Thread ID: 263)
2024-12-07 21:18:03 [Thread-18] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 224 to the pool. Ticket No. of ticked booked in batch:1 
2024-12-07 21:18:06 [Thread-18] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 225 to the pool. Ticket No. of ticked booked in batch:2 
2024-12-07 21:18:09 [Thread-18] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 226 to the pool. Ticket No. of ticked booked in batch:3 
2024-12-07 21:18:12 [Thread-18] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 227 to the pool. Ticket No. of ticked booked in batch:4 
2024-12-07 21:18:15 [Thread-19] INFO  c.h.ticketing_system.model.Customer - Thread started for Customer ID: cust001 with purchase batch size: 5 (Thread ID: 268)
2024-12-07 21:18:15 [Thread-19] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 245 to the pool. Ticket No. of ticked booked in batch:1 
2024-12-07 21:18:15 [Thread-18] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 228 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 21:18:18 [Thread-19] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 246 to the pool. Ticket No. of ticked booked in batch:2 
2024-12-07 21:18:18 [Thread-18] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 229 to the pool. Ticket No. of ticked booked in batch:6 
2024-12-07 21:18:21 [Thread-19] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 247 to the pool. Ticket No. of ticked booked in batch:3 
2024-12-07 21:18:21 [Thread-18] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 230 to the pool. Ticket No. of ticked booked in batch:7 
2024-12-07 21:18:24 [Thread-19] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 248 to the pool. Ticket No. of ticked booked in batch:4 
2024-12-07 21:18:24 [Thread-18] INFO  c.h.ticketing_system.model.Customer - Thread:263 for customer with ID:cust001 finished executing
2024-12-07 21:18:24 [Thread-18] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust001 (Thread ID: 263)
2024-12-07 21:18:26 [Thread-20] INFO  c.h.ticketing_system.model.Customer - Thread started for Customer ID: cust001 with purchase batch size: 4 (Thread ID: 269)
2024-12-07 21:18:26 [Thread-20] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 231 to the pool. Ticket No. of ticked booked in batch:1 
2024-12-07 21:18:27 [Thread-19] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 249 to the pool. Ticket No. of ticked booked in batch:5 
2024-12-07 21:18:29 [Thread-20] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 232 to the pool. Ticket No. of ticked booked in batch:2 
2024-12-07 21:18:30 [Thread-19] INFO  c.h.ticketing_system.model.Customer - Thread:268 for customer with ID:cust001 finished executing
2024-12-07 21:18:30 [Thread-19] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust001 (Thread ID: 268)
2024-12-07 21:18:32 [Thread-20] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 233 to the pool. Ticket No. of ticked booked in batch:3 
2024-12-07 21:18:35 [Thread-20] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 234 to the pool. Ticket No. of ticked booked in batch:4 
2024-12-07 21:18:38 [Thread-20] INFO  c.h.ticketing_system.model.Customer - Thread:269 for customer with ID:cust001 finished executing
2024-12-07 21:18:38 [Thread-20] INFO  c.h.ticketing_system.model.Customer - Thread completed for Vendor ID: cust001 (Thread ID: 269)
2024-12-07 21:44:47 [http-nio-8080-exec-10] INFO  c.h.ticketing_system.model.Customer - Global stop for all purchases enabled.
2024-12-07 21:44:53 [http-nio-8080-exec-8] INFO  c.h.ticketing_system.model.Customer - Global stop for all purchases disabled.
2024-12-07 21:44:55 [http-nio-8080-exec-6] INFO  c.h.ticketing_system.model.Customer - Global stop for all purchases enabled.
2024-12-07 21:45:01 [http-nio-8080-exec-7] INFO  c.h.ticketing_system.model.Customer - Global stop for all purchases enabled.
2024-12-07 21:45:02 [http-nio-8080-exec-4] INFO  c.h.ticketing_system.model.Customer - Global stop for all purchases disabled.
2024-12-07 21:45:25 [Thread-36] INFO  c.h.ticketing_system.model.Customer - Thread started for Customer ID: cust004 with purchase batch size: 10 (Thread ID: 341)
2024-12-07 21:45:25 [Thread-35] INFO  c.h.ticketing_system.model.Customer - Thread started for Customer ID: cust005 with purchase batch size: 10 (Thread ID: 340)
2024-12-07 21:45:25 [Thread-41] INFO  c.h.ticketing_system.model.Customer - Thread started for Customer ID: cust002 with purchase batch size: 10 (Thread ID: 347)
2024-12-07 21:45:25 [Thread-38] INFO  c.h.ticketing_system.model.Customer - Thread started for Customer ID: cust003 with purchase batch size: 10 (Thread ID: 344)
2024-12-07 21:45:25 [Thread-42] INFO  c.h.ticketing_system.model.Customer - Thread started for Customer ID: cust001 with purchase batch size: 10 (Thread ID: 348)
2024-12-07 21:45:26 [Thread-38] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 253 to the pool. Ticket No. of ticked booked in batch:1 
2024-12-07 21:45:26 [Thread-42] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 250 to the pool. Ticket No. of ticked booked in batch:1 
2024-12-07 21:45:26 [Thread-35] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 251 to the pool. Ticket No. of ticked booked in batch:1 
2024-12-07 21:45:26 [Thread-36] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 252 to the pool. Ticket No. of ticked booked in batch:1 
2024-12-07 21:45:26 [Thread-41] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 254 to the pool. Ticket No. of ticked booked in batch:1 
2024-12-07 21:45:29 [Thread-38] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 258 to the pool. Ticket No. of ticked booked in batch:2 
2024-12-07 21:45:29 [Thread-42] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 255 to the pool. Ticket No. of ticked booked in batch:2 
2024-12-07 21:45:29 [Thread-36] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 257 to the pool. Ticket No. of ticked booked in batch:2 
2024-12-07 21:45:29 [Thread-35] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 256 to the pool. Ticket No. of ticked booked in batch:2 
2024-12-07 21:45:29 [Thread-41] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 259 to the pool. Ticket No. of ticked booked in batch:2 
2024-12-07 21:45:32 [Thread-38] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 263 to the pool. Ticket No. of ticked booked in batch:3 
2024-12-07 21:45:32 [Thread-42] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 260 to the pool. Ticket No. of ticked booked in batch:3 
2024-12-07 21:45:32 [Thread-36] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 262 to the pool. Ticket No. of ticked booked in batch:3 
2024-12-07 21:45:32 [Thread-35] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 261 to the pool. Ticket No. of ticked booked in batch:3 
2024-12-07 21:45:32 [Thread-41] INFO  c.h.ticketing_system.model.Customer - Successfully booked ticket ID: 264 to the pool. Ticket No. of ticked booked in batch:3 
